combat_nbr,winner,rounds,damage_dealt_Aarakocra Ranger,damage_dealt_Aragorn,damage_dealt_Wyvern,damage_dealt_Orc,turns_survived_Aragorn,turns_survived_Aarakocra Ranger,turns_survived_Orc,turns_survived_Wyvern,actions_used_Aragorn_Disengage,actions_used_Aragorn_Attack,actions_used_Aragorn_Dodge,actions_used_Aragorn_Dash,actions_used_Aarakocra Ranger_Attack,actions_used_Aarakocra Ranger_Dodge,actions_used_Aarakocra Ranger_Dash,actions_used_Aarakocra Ranger_Disengage,actions_used_Orc_Attack,actions_used_Orc_Dash,actions_used_Wyvern_Attack,actions_used_Wyvern_Dash,actions_used_Wyvern_Disengage,actions_used_Wyvern_Dodge,initiative_order_Aragorn,initiative_order_Aarakocra Ranger,initiative_order_Orc,initiative_order_Wyvern,actions_used_Orc_Dodge,actions_used_Orc_Disengage,reactions_used_Wyvern_Opportunity Attack,reactions_used_Orc_Opportunity Attack,attack_count_Aragorn,attack_count_Aarakocra Ranger,attack_count_Orc,attack_count_Wyvern,crit_count_Aragorn,crit_count_Aarakocra Ranger,crit_count_Orc,crit_count_Wyvern,total_crits,turns_no_damage,hp_end_Aragorn,hp_end_Aarakocra Ranger,hp_end_Orc,hp_end_Wyvern,damage_this_round,survival_sequence_Aragorn,survival_sequence_Aarakocra Ranger,survival_sequence_Orc,survival_sequence_Wyvern
35.0,enemies,6,14.0,7.0,32.0,108.0,3.0,6.0,6.0,6.0,,2.0,,1.0,4.0,1.0,1.0,,6.0,,4.0,1.0,1.0,,0.0,1.0,2.0,3.0,,,,,4.0,10.0,18.0,7.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,12.0,67.0,21.0,"[True, True, True, False, False, False]","[True, True, True, True, True, True]","[True, True, True, True, True, True]","[True, True, True, True, True, True]"
36.0,enemies,14,24.0,3.0,95.0,4.0,8.0,14.0,14.0,14.0,4.0,1.0,1.0,2.0,10.0,,2.0,2.0,4.0,3.0,10.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,4.0,3.0,,,4.0,16.0,16.0,21.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,9.0,64.0,9.0,"[True, True, True, True, True, True, True, True, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
37.0,enemies,21,45.0,11.0,80.0,20.0,15.0,21.0,21.0,21.0,1.0,5.0,4.0,5.0,14.0,4.0,2.0,1.0,6.0,5.0,16.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,3.0,7.0,10.0,1.0,11.0,31.0,28.0,40.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,34.0,6.0,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
38.0,enemies,6,20.0,13.0,43.0,51.0,4.0,6.0,6.0,6.0,,4.0,,,5.0,,,1.0,6.0,,6.0,,,,0.0,1.0,2.0,3.0,,,,,7.0,9.0,24.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,49.0,42.0,"[True, True, True, True, False, False]","[True, True, True, True, True, True]","[True, True, True, True, True, True]","[True, True, True, True, True, True]"
39.0,party,26,79.0,32.0,73.0,6.0,9.0,26.0,26.0,23.0,1.0,4.0,2.0,2.0,23.0,,2.0,1.0,1.0,9.0,6.0,2.0,8.0,7.0,0.0,1.0,2.0,3.0,7.0,9.0,,,10.0,44.0,4.0,17.0,1.0,2.0,0.0,0.0,3.0,6.0,0.0,15.0,0.0,0.0,8.0,"[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False]"
40.0,enemies,5,11.0,3.0,21.0,72.0,5.0,4.0,5.0,5.0,,1.0,,4.0,4.0,,,,5.0,,3.0,,1.0,1.0,0.0,1.0,2.0,3.0,,,,,2.0,8.0,18.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,24.0,62.0,9.0,"[True, True, True, True, True]","[True, True, True, True, False]","[True, True, True, True, True]","[True, True, True, True, True]"
41.0,enemies,14,48.0,22.0,65.0,34.0,6.0,14.0,8.0,14.0,1.0,4.0,1.0,,13.0,,,1.0,5.0,1.0,10.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,,7.0,25.0,20.0,22.0,0.0,3.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,24.0,15.0,"[True, True, True, True, True, True, False, False, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
42.0,enemies,5,2.0,4.0,44.0,51.0,2.0,5.0,5.0,5.0,,2.0,,,3.0,1.0,,1.0,4.0,,4.0,1.0,,,0.0,1.0,2.0,3.0,,1.0,,,4.0,7.0,18.0,8.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,24.0,70.0,9.0,"[True, True, False, False, False]","[True, True, True, True, True]","[True, True, True, True, True]","[True, True, True, True, True]"
43.0,enemies,11,40.0,18.0,71.0,32.0,5.0,11.0,9.0,11.0,,3.0,,2.0,7.0,2.0,2.0,,3.0,2.0,9.0,,,2.0,0.0,1.0,2.0,3.0,2.0,2.0,,,7.0,15.0,20.0,18.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,44.0,16.0,"[True, True, True, True, True, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, False, False]","[True, True, True, True, True, True, True, True, True, True, True]"
44.0,enemies,8,18.0,16.0,28.0,76.0,6.0,8.0,8.0,8.0,1.0,2.0,3.0,,6.0,2.0,,,7.0,1.0,5.0,,2.0,1.0,0.0,1.0,2.0,3.0,,,,,6.0,11.0,24.0,10.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,12.0,54.0,30.0,"[True, True, True, True, True, True, False, False]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]"
45.0,enemies,7,16.0,6.0,53.0,50.0,7.0,6.0,7.0,7.0,2.0,2.0,3.0,,4.0,,1.0,1.0,6.0,1.0,6.0,,1.0,,0.0,1.0,2.0,3.0,,,,,4.0,8.0,20.0,12.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,18.0,60.0,8.0,"[True, True, True, True, True, True, True]","[True, True, True, True, True, True, False]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]"
46.0,enemies,7,5.0,7.0,34.0,66.0,5.0,7.0,7.0,7.0,1.0,3.0,,1.0,6.0,,1.0,,6.0,,4.0,,3.0,,0.0,1.0,2.0,3.0,1.0,,1.0,,6.0,11.0,24.0,11.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,19.0,69.0,7.0,"[True, True, True, True, True, False, False]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]"
47.0,enemies,7,17.0,18.0,71.0,38.0,5.0,7.0,7.0,7.0,,4.0,,1.0,5.0,1.0,1.0,,5.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,,,,7.0,10.0,20.0,9.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,12.0,53.0,18.0,"[True, True, True, True, True, False, False]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]"
48.0,enemies,14,42.0,23.0,89.0,19.0,7.0,14.0,14.0,14.0,1.0,4.0,2.0,,9.0,1.0,2.0,2.0,5.0,6.0,11.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,,7.0,18.0,18.0,24.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,32.0,18.0,"[True, True, True, True, True, True, True, False, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
49.0,enemies,10,16.0,1.0,17.0,83.0,10.0,5.0,10.0,10.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,9.0,,6.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,,1.0,1.0,,1.0,3.0,34.0,13.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,13.0,70.0,9.0,"[True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True]"
50.0,enemies,8,12.0,15.0,56.0,63.0,6.0,8.0,8.0,8.0,1.0,3.0,1.0,1.0,3.0,,1.0,4.0,5.0,,5.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,,3.0,1.0,,5.0,10.0,24.0,13.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,13.0,60.0,33.0,"[True, True, True, True, True, True, False, False]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]"
51.0,party,13,42.0,61.0,31.0,,13.0,13.0,13.0,11.0,,12.0,,1.0,8.0,2.0,1.0,2.0,,2.0,6.0,3.0,2.0,,0.0,1.0,2.0,3.0,6.0,5.0,,,21.0,15.0,,12.0,0.0,2.0,,0.0,2.0,0.0,19.0,40.0,0.0,0.0,2.0,"[True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, False, False]"
52.0,enemies,13,45.0,13.0,82.0,14.0,7.0,13.0,13.0,13.0,2.0,4.0,1.0,,9.0,1.0,1.0,2.0,1.0,6.0,11.0,1.0,,1.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0,,9.0,17.0,4.0,22.0,0.0,5.0,0.0,2.0,7.0,0.0,0.0,0.0,9.0,33.0,7.0,"[True, True, True, True, True, True, True, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True]"
53.0,enemies,11,30.0,16.0,84.0,18.0,7.0,11.0,9.0,11.0,2.0,5.0,,,7.0,2.0,1.0,1.0,6.0,2.0,10.0,,,1.0,0.0,1.0,2.0,3.0,1.0,,3.0,,9.0,14.0,22.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,51.0,4.0,"[True, True, True, True, True, True, True, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, False, False]","[True, True, True, True, True, True, True, True, True, True, True]"
54.0,enemies,9,32.0,13.0,56.0,46.0,5.0,9.0,9.0,9.0,1.0,4.0,,,5.0,1.0,2.0,1.0,5.0,,8.0,1.0,,,0.0,1.0,2.0,3.0,2.0,2.0,2.0,,6.0,10.0,28.0,17.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,10.0,45.0,7.0,"[True, True, True, True, True, False, False, False, False]","[True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True]"
55.0,enemies,5,9.0,4.0,23.0,91.0,5.0,4.0,5.0,5.0,1.0,1.0,,3.0,2.0,,2.0,,5.0,,3.0,,1.0,1.0,0.0,1.0,2.0,3.0,,,,,2.0,4.0,18.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,17.0,70.0,20.0,"[True, True, True, True, True]","[True, True, True, True, False]","[True, True, True, True, True]","[True, True, True, True, True]"
56.0,enemies,9,19.0,12.0,41.0,51.0,6.0,9.0,9.0,9.0,,4.0,1.0,1.0,7.0,,1.0,1.0,7.0,,7.0,1.0,1.0,,0.0,1.0,2.0,3.0,1.0,1.0,1.0,,7.0,12.0,30.0,13.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,58.0,6.0,"[True, True, True, True, True, True, False, False, False]","[True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True]"
57.0,enemies,6,10.0,1.0,34.0,65.0,4.0,6.0,6.0,6.0,1.0,3.0,,,3.0,1.0,1.0,1.0,5.0,,4.0,,1.0,1.0,0.0,1.0,2.0,3.0,,1.0,,,5.0,5.0,20.0,8.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,23.0,66.0,18.0,"[True, True, True, True, False, False]","[True, True, True, True, True, True]","[True, True, True, True, True, True]","[True, True, True, True, True, True]"
58.0,enemies,6,5.0,16.0,49.0,49.0,4.0,6.0,6.0,6.0,,2.0,1.0,1.0,3.0,,,3.0,6.0,,6.0,,,,0.0,1.0,2.0,3.0,,,,,5.0,6.0,20.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,56.0,12.0,"[True, True, True, True, False, False]","[True, True, True, True, True, True]","[True, True, True, True, True, True]","[True, True, True, True, True, True]"
59.0,enemies,5,9.0,5.0,,95.0,3.0,5.0,5.0,5.0,,3.0,,,3.0,1.0,,1.0,5.0,,2.0,,2.0,1.0,0.0,1.0,2.0,3.0,,,,,5.0,6.0,16.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,17.0,69.0,24.0,"[True, True, True, False, False]","[True, True, True, True, True]","[True, True, True, True, True]","[True, True, True, True, True]"
60.0,enemies,8,1.0,28.0,51.0,49.0,5.0,8.0,8.0,8.0,,3.0,1.0,1.0,5.0,2.0,1.0,,5.0,1.0,5.0,2.0,1.0,,0.0,1.0,2.0,3.0,,2.0,1.0,,7.0,10.0,22.0,11.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,25.0,46.0,9.0,"[True, True, True, True, True, False, False, False]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]"
61.0,enemies,10,20.0,13.0,54.0,69.0,8.0,10.0,10.0,10.0,,6.0,1.0,1.0,8.0,1.0,,1.0,9.0,,7.0,2.0,,1.0,0.0,1.0,2.0,3.0,,1.0,1.0,1.0,10.0,14.0,38.0,17.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,19.0,27.0,37.0,"[True, True, True, True, True, True, True, True, False, False]","[True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True]"
62.0,enemies,7,25.0,4.0,30.0,69.0,4.0,7.0,7.0,7.0,,2.0,1.0,1.0,4.0,,,3.0,4.0,3.0,6.0,,1.0,,0.0,1.0,2.0,3.0,,,,,5.0,11.0,20.0,10.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,60.0,23.0,"[True, True, True, True, False, False, False]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]"
63.0,enemies,11,24.0,16.0,48.0,53.0,5.0,11.0,11.0,11.0,,4.0,,1.0,7.0,1.0,2.0,1.0,4.0,2.0,8.0,2.0,1.0,,0.0,1.0,2.0,3.0,4.0,1.0,1.0,,7.0,11.0,16.0,16.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,8.0,52.0,7.0,"[True, True, True, True, True, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True]"
64.0,enemies,15,31.0,20.0,108.0,3.0,9.0,15.0,15.0,15.0,2.0,4.0,,3.0,11.0,2.0,,2.0,1.0,3.0,9.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,7.0,4.0,2.0,,10.0,22.0,4.0,25.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0,42.0,24.0,"[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
65.0,enemies,8,17.0,,18.0,74.0,8.0,7.0,8.0,8.0,2.0,2.0,2.0,2.0,6.0,,1.0,,6.0,,6.0,,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,,,3.0,10.0,26.0,13.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,14.0,69.0,10.0,"[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, False]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]"
66.0,enemies,17,38.0,13.0,60.0,48.0,6.0,17.0,17.0,17.0,1.0,4.0,,1.0,10.0,5.0,2.0,,3.0,10.0,11.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,4.0,,,,8.0,22.0,14.0,23.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,47.0,3.0,"[True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
67.0,enemies,8,17.0,9.0,75.0,30.0,4.0,8.0,8.0,8.0,,3.0,1.0,,6.0,,1.0,1.0,6.0,,6.0,1.0,1.0,,0.0,1.0,2.0,3.0,1.0,1.0,1.0,,6.0,11.0,22.0,13.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,69.0,9.0,"[True, True, True, True, False, False, False, False]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]"
68.0,enemies,8,24.0,4.0,64.0,36.0,6.0,8.0,8.0,8.0,1.0,3.0,1.0,1.0,6.0,2.0,,,6.0,2.0,6.0,1.0,,1.0,0.0,1.0,2.0,3.0,,,1.0,,6.0,12.0,20.0,13.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,11.0,61.0,8.0,"[True, True, True, True, True, True, False, False]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]"
69.0,enemies,7,3.0,5.0,54.0,55.0,3.0,7.0,7.0,7.0,,2.0,,1.0,4.0,2.0,1.0,,6.0,1.0,7.0,,,,0.0,1.0,2.0,3.0,,,1.0,,4.0,9.0,20.0,14.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,25.0,67.0,19.0,"[True, True, True, False, False, False, False]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]"
70.0,enemies,11,17.0,19.0,49.0,54.0,4.0,11.0,11.0,11.0,1.0,3.0,,,6.0,1.0,2.0,2.0,4.0,2.0,7.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,,5.0,12.0,18.0,20.0,1.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,8.0,56.0,8.0,"[True, True, True, True, False, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True]"
71.0,enemies,17,33.0,24.0,91.0,2.0,12.0,17.0,17.0,17.0,3.0,4.0,4.0,1.0,15.0,,1.0,1.0,1.0,3.0,16.0,,,1.0,0.0,1.0,2.0,3.0,8.0,5.0,1.0,,11.0,29.0,4.0,32.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,36.0,9.0,"[True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
72.0,enemies,12,38.0,34.0,102.0,,8.0,12.0,12.0,12.0,1.0,6.0,,1.0,9.0,1.0,1.0,1.0,1.0,6.0,9.0,,2.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,,12.0,18.0,4.0,20.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,22.0,9.0,"[True, True, True, True, True, True, True, True, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True]"
73.0,enemies,9,23.0,1.0,66.0,28.0,3.0,9.0,9.0,9.0,,1.0,2.0,,6.0,1.0,1.0,1.0,7.0,,6.0,2.0,1.0,,0.0,1.0,2.0,3.0,,2.0,1.0,,3.0,11.0,20.0,13.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,64.0,7.0,"[True, True, True, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True]"
74.0,enemies,13,29.0,23.0,90.0,9.0,8.0,13.0,13.0,13.0,1.0,5.0,1.0,1.0,8.0,,4.0,1.0,1.0,5.0,11.0,1.0,1.0,,0.0,1.0,2.0,3.0,5.0,2.0,1.0,,9.0,19.0,4.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,40.0,10.0,"[True, True, True, True, True, True, True, True, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True]"
75.0,enemies,6,6.0,14.0,59.0,40.0,3.0,6.0,6.0,6.0,1.0,2.0,,,4.0,,,2.0,5.0,,6.0,,,,0.0,1.0,2.0,3.0,,1.0,,,5.0,9.0,16.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,57.0,21.0,"[True, True, True, False, False, False]","[True, True, True, True, True, True]","[True, True, True, True, True, True]","[True, True, True, True, True, True]"
76.0,enemies,9,19.0,1.0,50.0,62.0,9.0,8.0,9.0,9.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,3.0,,,0.0,1.0,2.0,3.0,2.0,1.0,1.0,,2.0,11.0,18.0,14.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,11.0,64.0,15.0,"[True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, False]","[True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True]"
77.0,enemies,7,11.0,7.0,56.0,44.0,4.0,7.0,7.0,7.0,,3.0,,1.0,5.0,2.0,,,3.0,2.0,5.0,1.0,1.0,,0.0,1.0,2.0,3.0,1.0,1.0,1.0,,6.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,63.0,10.0,"[True, True, True, True, False, False, False]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]"
78.0,enemies,6,15.0,14.0,34.0,70.0,4.0,6.0,6.0,6.0,1.0,3.0,,,6.0,,,,5.0,,5.0,1.0,,,0.0,1.0,2.0,3.0,,1.0,,,6.0,11.0,20.0,10.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,23.0,48.0,30.0,"[True, True, True, True, False, False]","[True, True, True, True, True, True]","[True, True, True, True, True, True]","[True, True, True, True, True, True]"
79.0,enemies,6,30.0,25.0,27.0,69.0,5.0,6.0,6.0,6.0,1.0,3.0,,1.0,5.0,,,1.0,4.0,,4.0,1.0,,1.0,0.0,1.0,2.0,3.0,1.0,1.0,,,6.0,10.0,16.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,13.0,32.0,27.0,"[True, True, True, True, True, False]","[True, True, True, True, True, True]","[True, True, True, True, True, True]","[True, True, True, True, True, True]"
80.0,enemies,11,22.0,8.0,91.0,10.0,5.0,11.0,11.0,11.0,1.0,3.0,,1.0,7.0,1.0,2.0,1.0,4.0,2.0,9.0,,1.0,1.0,0.0,1.0,2.0,3.0,1.0,4.0,,,4.0,16.0,14.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,64.0,14.0,"[True, True, True, True, True, False, False, False, False, False, False]","[True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True]"
81.0,party,13,26.0,69.0,14.0,31.0,13.0,13.0,11.0,13.0,1.0,10.0,1.0,1.0,8.0,3.0,,2.0,6.0,1.0,4.0,3.0,5.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,,2.0,19.0,15.0,28.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,40.0,0.0,0.0,12.0,"[True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True, True, True, True, False, False]","[True, True, True, True, True, True, True, True, True, True, True, True, True]"
82.0,enemies,8,8.0,4.0,55.0,56.0,8.0,7.0,8.0,8.0,1.0,2.0,3.0,2.0,5.0,2.0,,,6.0,,6.0,,1.0,1.0,0.0,1.0,2.0,3.0,,2.0,,,3.0,12.0,22.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,63.0,20.0,"[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, False]","[True, True, True, True, True, True, True, True]","[True, True, True, True, True, True, True, True]"
